player_api_id,date,overall_rating
466880,2015-09-21 00:00:00,63
12386,2016-05-12 00:00:00,71
209014,2016-06-16 00:00:00,64
26044,2016-03-17 00:00:00,68
75411,2011-02-22 00:00:00,68
556952,2015-09-21 00:00:00,61
656319,2016-05-26 00:00:00,56
363334,2016-03-03 00:00:00,62
543298,2016-03-24 00:00:00,56
277487,2016-04-21 00:00:00,64
69349,2014-11-14 00:00:00,62
309890,2016-02-11 00:00:00,57
116874,2016-05-05 00:00:00,62
178599,2015-09-21 00:00:00,51
275751,2014-10-17 00:00:00,63
208280,2015-11-19 00:00:00,61
13320,2015-09-21 00:00:00,65
136540,2015-01-30 00:00:00,60
107848,2016-05-05 00:00:00,66
68782,2015-05-15 00:00:00,60
69428,2016-03-10 00:00:00,63
13436,2016-04-21 00:00:00,64
470370,2016-04-28 00:00:00,73
421778,2015-07-03 00:00:00,62
26621,2010-02-22 00:00:00,66
36845,2010-08-30 00:00:00,65
281207,2016-01-28 00:00:00,79
30324,2013-02-15 00:00:00,64
111862,2016-05-12 00:00:00,79
264730,2012-08-31 00:00:00,54
26664,2014-07-18 00:00:00,66
271684,2015-07-03 00:00:00,62
165704,2016-06-02 00:00:00,68
158237,2013-02-15 00:00:00,60
466843,2016-02-18 00:00:00,72
188503,2015-04-24 00:00:00,57
469318,2014-01-31 00:00:00,56
654084,2016-03-10 00:00:00,57
36783,2016-06-09 00:00:00,70
35336,2015-09-21 00:00:00,63
111800,2016-03-10 00:00:00,74
159833,2016-06-02 00:00:00,79
701154,2016-03-10 00:00:00,65
101501,2016-02-25 00:00:00,78
215085,2015-07-10 00:00:00,49
150297,2016-06-02 00:00:00,75
179412,2015-05-29 00:00:00,69
25419,2013-02-15 00:00:00,66
188114,2016-03-10 00:00:00,64
308088,2015-09-21 00:00:00,71
149031,2016-05-05 00:00:00,71
93457,2016-02-04 00:00:00,74
39931,2012-08-31 00:00:00,62
30700,2015-07-03 00:00:00,79
41886,2014-11-07 00:00:00,60
37861,2014-09-18 00:00:00,65
26238,2015-12-03 00:00:00,72
11876,2010-02-22 00:00:00,67
94041,2016-03-03 00:00:00,72
37373,2016-05-05 00:00:00,82
209429,2010-08-30 00:00:00,63
26256,2016-05-05 00:00:00,71
179242,2015-05-15 00:00:00,64
94916,2016-04-28 00:00:00,80
210822,2015-10-30 00:00:00,72
243937,2016-04-21 00:00:00,72
39971,2016-04-28 00:00:00,64
30335,2010-08-30 00:00:00,72
436553,2016-04-07 00:00:00,66
164210,2014-04-18 00:00:00,68
664587,2016-03-17 00:00:00,58
23988,2016-04-14 00:00:00,82
91503,2016-03-24 00:00:00,73
26478,2016-06-23 00:00:00,64
39213,2016-01-14 00:00:00,75
177715,2016-01-07 00:00:00,72
443002,2016-05-19 00:00:00,64
467318,2016-02-04 00:00:00,67
91929,2016-02-04 00:00:00,71
41196,2016-03-24 00:00:00,69
111190,2015-11-26 00:00:00,74
178293,2016-04-21 00:00:00,73
181140,2016-05-12 00:00:00,67
26211,2016-03-03 00:00:00,66
5217,2012-02-22 00:00:00,73
26052,2015-04-17 00:00:00,65
38441,2016-06-23 00:00:00,77
33619,2013-11-15 00:00:00,63
38360,2013-04-12 00:00:00,65
282671,2016-04-28 00:00:00,76
491167,2016-05-05 00:00:00,63
208718,2015-10-09 00:00:00,64
291929,2016-04-28 00:00:00,66
46539,2016-02-18 00:00:00,84
37944,2010-08-30 00:00:00,61
33109,2016-03-03 00:00:00,72
105327,2015-10-09 00:00:00,64
46295,2016-03-17 00:00:00,74
215798,2015-09-21 00:00:00,80
317544,2015-01-09 00:00:00,57
280260,2016-06-09 00:00:00,77
24789,2016-05-12 00:00:00,72
424129,2016-05-05 00:00:00,75
29177,2015-09-21 00:00:00,69
51825,2010-02-22 00:00:00,64
183500,2016-05-05 00:00:00,72
22337,2016-04-21 00:00:00,79
185636,2016-04-21 00:00:00,69
38729,2015-07-03 00:00:00,69
202210,2016-02-11 00:00:00,74
237606,2016-05-12 00:00:00,74
231614,2016-03-24 00:00:00,58
18388,2011-02-22 00:00:00,71
41329,2016-05-12 00:00:00,72
46212,2016-02-25 00:00:00,71
299024,2014-08-15 00:00:00,63
500585,2016-04-28 00:00:00,71
185705,2015-04-10 00:00:00,64
39569,2016-01-14 00:00:00,65
30515,2016-02-25 00:00:00,77
122048,2016-02-25 00:00:00,74
470541,2016-04-21 00:00:00,68
149953,2011-02-22 00:00:00,69
318615,2016-04-28 00:00:00,70
210721,2015-09-25 00:00:00,63
30354,2012-02-22 00:00:00,82
302372,2016-03-10 00:00:00,63
33049,2012-02-22 00:00:00,69
23249,2010-02-22 00:00:00,59
40581,2016-05-05 00:00:00,70
24005,2010-08-30 00:00:00,68
25150,2016-04-14 00:00:00,77
163641,2016-02-18 00:00:00,59
34946,2015-09-21 00:00:00,62
363351,2016-03-10 00:00:00,63
171789,2016-06-09 00:00:00,66
37163,2012-08-31 00:00:00,63
32457,2014-04-25 00:00:00,59
37150,2016-06-09 00:00:00,67
24845,2016-03-10 00:00:00,64
38966,2015-01-09 00:00:00,63
41068,2015-05-01 00:00:00,61
22045,2016-06-09 00:00:00,70
32583,2015-02-27 00:00:00,65
4747,2009-08-30 00:00:00,73
202632,2016-03-10 00:00:00,68
26509,2012-02-22 00:00:00,64
74814,2016-04-28 00:00:00,74
24846,2016-04-07 00:00:00,82
193952,2015-03-13 00:00:00,56
141814,2011-08-30 00:00:00,58
196489,2016-05-12 00:00:00,69
289155,2015-09-21 00:00:00,71
182605,2014-01-24 00:00:00,63
358127,2016-05-12 00:00:00,78
267383,2016-05-05 00:00:00,76
536584,2016-04-28 00:00:00,69
115018,2011-02-22 00:00:00,69
427439,2016-04-14 00:00:00,68
202663,2016-03-10 00:00:00,66
181793,2016-04-07 00:00:00,66
25994,2014-02-21 00:00:00,69
27314,2016-03-10 00:00:00,74
671331,2016-05-26 00:00:00,71
147726,2016-03-10 00:00:00,73
23115,2016-03-17 00:00:00,70
39772,2010-08-30 00:00:00,65
35454,2016-01-21 00:00:00,67
23882,2015-12-03 00:00:00,76
150199,2012-02-22 00:00:00,64
34214,2014-03-14 00:00:00,62
213845,2013-05-10 00:00:00,65
343748,2016-04-07 00:00:00,77
637199,2016-04-21 00:00:00,60
35125,2015-11-26 00:00:00,65
24006,2016-03-10 00:00:00,75
181377,2013-11-08 00:00:00,62
248150,2013-11-15 00:00:00,58
139822,2016-01-07 00:00:00,75
189958,2016-04-14 00:00:00,65
320184,2016-03-24 00:00:00,65
260470,2016-03-17 00:00:00,76
181997,2016-05-05 00:00:00,71
24235,2016-05-12 00:00:00,83
620523,2016-04-07 00:00:00,59
30664,2015-11-12 00:00:00,69
42396,2014-05-02 00:00:00,65
231176,2016-05-12 00:00:00,75
30534,2016-05-12 00:00:00,71
115700,2016-01-21 00:00:00,67
182138,2016-02-18 00:00:00,69
164091,2014-04-25 00:00:00,71
173465,2015-12-03 00:00:00,67
178762,2015-12-10 00:00:00,69
109638,2016-06-09 00:00:00,75
73447,2013-05-10 00:00:00,68
215418,2014-03-28 00:00:00,63
23286,2016-04-07 00:00:00,64
530859,2016-05-12 00:00:00,76
298449,2016-06-23 00:00:00,66
40017,2013-09-20 00:00:00,59
98997,2014-05-16 00:00:00,66
27307,2014-02-28 00:00:00,69
104434,2016-05-05 00:00:00,71
359202,2016-06-16 00:00:00,67
294256,2016-03-10 00:00:00,69
717557,2016-04-14 00:00:00,64
660130,2016-02-18 00:00:00,59
45497,2010-02-22 00:00:00,61
469764,2016-04-21 00:00:00,72
292454,2016-06-23 00:00:00,70
538499,2016-06-30 00:00:00,72
523363,2016-04-07 00:00:00,63
37779,2016-02-19 00:00:00,69
23412,2014-07-18 00:00:00,60
128827,2016-04-28 00:00:00,77
229778,2016-04-21 00:00:00,54
314409,2015-09-21 00:00:00,62
607141,2015-04-01 00:00:00,56
520462,2015-05-22 00:00:00,54
32630,2014-01-17 00:00:00,60
244959,2015-01-23 00:00:00,59
97470,2016-04-14 00:00:00,73
110108,2011-02-22 00:00:00,56
40025,2013-02-15 00:00:00,66
210382,2016-04-21 00:00:00,66
113908,2016-06-09 00:00:00,74
17606,2012-08-31 00:00:00,59
212420,2015-12-03 00:00:00,60
150591,2016-01-07 00:00:00,68
32559,2015-09-21 00:00:00,68
469957,2016-03-10 00:00:00,52
674221,2016-02-04 00:00:00,48
469939,2015-07-03 00:00:00,58
107283,2008-08-30 00:00:00,46
13917,2016-02-11 00:00:00,65
24435,2016-03-24 00:00:00,61
445511,2016-01-07 00:00:00,59
38812,2015-10-09 00:00:00,63
210804,2016-04-07 00:00:00,70
246317,2016-05-05 00:00:00,59
23787,2016-02-18 00:00:00,71
24105,2016-04-07 00:00:00,71
158818,2016-05-05 00:00:00,57
241997,2015-07-03 00:00:00,72
201929,2015-11-06 00:00:00,65
150401,2016-06-02 00:00:00,74
96838,2016-06-09 00:00:00,72
40948,2013-07-12 00:00:00,74
192907,2012-02-22 00:00:00,63
268257,2016-04-14 00:00:00,70
78544,2015-05-15 00:00:00,78
199810,2016-03-03 00:00:00,73
39299,2016-03-31 00:00:00,66
71903,2016-04-07 00:00:00,63
733787,2016-06-16 00:00:00,51
248123,2016-06-30 00:00:00,64
35451,2015-12-24 00:00:00,68
40712,2016-03-31 00:00:00,68
210437,2016-04-07 00:00:00,70
37366,2008-08-30 00:00:00,64
277840,2012-02-22 00:00:00,49
33617,2011-02-22 00:00:00,72
26114,2016-05-05 00:00:00,74
30981,2015-12-17 00:00:00,94
42554,2013-07-12 00:00:00,52
38922,2015-04-10 00:00:00,65
291642,2016-04-07 00:00:00,63
150322,2016-02-04 00:00:00,72
165600,2010-02-22 00:00:00,53
14557,2016-05-26 00:00:00,77
277813,2012-08-31 00:00:00,64
182456,2016-03-10 00:00:00,78
30536,2016-04-07 00:00:00,78
169204,2016-03-24 00:00:00,65
94309,2016-04-21 00:00:00,78
251243,2016-04-14 00:00:00,69
40675,2015-10-16 00:00:00,67
38793,2015-09-21 00:00:00,66
186813,2013-02-15 00:00:00,60
26284,2015-03-13 00:00:00,65
18533,2015-07-03 00:00:00,65
111703,2016-06-02 00:00:00,65
26353,2015-09-21 00:00:00,82
179520,2015-11-06 00:00:00,66
39987,2016-01-28 00:00:00,80
240477,2015-09-21 00:00:00,70
166702,2016-06-16 00:00:00,71
38151,2015-10-16 00:00:00,67
41160,2016-03-17 00:00:00,68
158844,2010-08-30 00:00:00,65
150480,2016-03-10 00:00:00,76
112476,2016-06-16 00:00:00,71
22700,2016-03-10 00:00:00,57
277608,2016-03-24 00:00:00,68
192079,2016-05-12 00:00:00,71
42715,2015-05-01 00:00:00,55
25587,2016-05-26 00:00:00,76
22355,2015-12-10 00:00:00,70
240337,2015-11-12 00:00:00,70
193441,2016-05-05 00:00:00,82
230825,2016-05-12 00:00:00,71
172446,2016-03-10 00:00:00,75
104778,2016-05-12 00:00:00,71
540307,2016-04-28 00:00:00,65
164574,2011-02-22 00:00:00,62
24454,2014-04-18 00:00:00,67
39274,2013-02-15 00:00:00,67
212643,2016-04-14 00:00:00,78
26171,2016-04-28 00:00:00,76
176680,2016-01-21 00:00:00,70
256198,2013-03-01 00:00:00,60
287894,2016-03-10 00:00:00,80
210922,2015-11-06 00:00:00,67
37887,2011-02-22 00:00:00,64
557354,2015-09-21 00:00:00,59
264686,2015-12-10 00:00:00,64
196865,2016-03-10 00:00:00,61
661897,2016-01-21 00:00:00,68
311003,2016-03-17 00:00:00,67
30735,2013-04-26 00:00:00,76
42312,2016-01-14 00:00:00,72
179523,2014-08-15 00:00:00,70
361380,2015-01-23 00:00:00,65
72479,2015-09-21 00:00:00,66
189237,2015-09-21 00:00:00,75
41948,2014-10-17 00:00:00,68
293205,2016-03-10 00:00:00,71
46374,2016-04-21 00:00:00,77
39549,2016-04-14 00:00:00,69
39200,2012-02-22 00:00:00,62
3377,2015-11-26 00:00:00,68
415308,2016-05-05 00:00:00,67
27666,2009-02-22 00:00:00,63
154245,2016-02-25 00:00:00,74
27697,2016-04-28 00:00:00,68
129763,2016-03-10 00:00:00,68
190562,2016-03-24 00:00:00,71
603464,2016-05-12 00:00:00,62
27671,2016-04-21 00:00:00,76
114475,2016-02-25 00:00:00,65
66902,2011-02-22 00:00:00,59
362119,2016-01-07 00:00:00,67
282059,2016-01-21 00:00:00,62
182606,2016-05-12 00:00:00,72
189557,2014-10-31 00:00:00,63
415501,2016-05-12 00:00:00,65
67360,2015-01-30 00:00:00,58
42651,2016-05-12 00:00:00,73
300683,2016-05-12 00:00:00,71
74009,2016-04-07 00:00:00,74
111794,2016-05-12 00:00:00,73
39525,2011-02-22 00:00:00,64
30709,2016-04-28 00:00:00,76
526241,2016-05-12 00:00:00,61
215311,2014-02-07 00:00:00,62
39360,2010-02-22 00:00:00,72
114738,2016-04-21 00:00:00,76
536440,2016-02-25 00:00:00,60
75416,2016-02-25 00:00:00,61
173427,2016-02-04 00:00:00,77
252969,2016-03-10 00:00:00,73
357080,2016-04-28 00:00:00,74
113599,2013-02-15 00:00:00,71
18576,2015-12-17 00:00:00,75
38393,2016-05-05 00:00:00,81
215369,2016-02-04 00:00:00,67
620061,2016-03-24 00:00:00,58
46755,2016-04-28 00:00:00,74
210111,2016-05-12 00:00:00,77
452269,2016-01-28 00:00:00,71
504606,2016-05-12 00:00:00,74
66757,2016-01-21 00:00:00,75
361747,2015-09-21 00:00:00,69
95327,2016-03-10 00:00:00,79
37468,2015-09-21 00:00:00,70
149583,2014-03-28 00:00:00,75
215299,2016-03-17 00:00:00,81
166509,2016-05-12 00:00:00,75
30687,2014-05-30 00:00:00,70
194660,2016-02-04 00:00:00,79
267380,2016-05-05 00:00:00,73
113769,2016-06-09 00:00:00,79
346004,2016-04-14 00:00:00,74
428063,2016-06-16 00:00:00,67
612277,2016-05-05 00:00:00,62
166670,2016-03-31 00:00:00,66
359193,2016-05-12 00:00:00,78
114672,2016-05-26 00:00:00,73
466832,2016-05-05 00:00:00,67
11285,2016-05-12 00:00:00,78
502812,2016-04-07 00:00:00,57
40964,2016-05-05 00:00:00,77
97495,2013-02-15 00:00:00,66
143710,2016-03-10 00:00:00,67
294003,2016-04-28 00:00:00,78
62359,2011-08-30 00:00:00,55
158581,2016-01-14 00:00:00,75
303926,2016-03-24 00:00:00,70
39729,2014-06-06 00:00:00,65
164098,2012-02-22 00:00:00,66
36846,2013-09-20 00:00:00,66
26398,2011-08-30 00:00:00,63
39774,2014-04-04 00:00:00,76
243500,2015-12-03 00:00:00,64
40683,2015-12-03 00:00:00,76
693171,2016-05-05 00:00:00,60
34003,2016-04-14 00:00:00,74
178486,2014-09-18 00:00:00,63
33867,2012-02-22 00:00:00,64
26045,2016-02-25 00:00:00,64
32572,2013-02-15 00:00:00,73
179393,2016-05-05 00:00:00,78
41559,2012-02-22 00:00:00,65
26195,2015-07-03 00:00:00,73
37651,2016-04-28 00:00:00,65
164107,2015-07-03 00:00:00,65
37893,2011-02-22 00:00:00,66
22103,2009-02-22 00:00:00,61
37173,2016-04-21 00:00:00,69
37537,2016-01-21 00:00:00,67
39390,2009-08-30 00:00:00,68
26116,2012-08-31 00:00:00,63
27700,2011-02-22 00:00:00,65
163255,2016-05-12 00:00:00,73
364826,2016-03-10 00:00:00,62
41350,2016-05-12 00:00:00,67
190522,2016-04-21 00:00:00,71
74900,2012-02-22 00:00:00,77
128045,2016-04-07 00:00:00,70
198566,2016-02-04 00:00:00,75
114827,2015-03-27 00:00:00,65
361337,2016-04-21 00:00:00,69
30734,2012-02-22 00:00:00,66
164134,2010-02-22 00:00:00,68
280976,2016-03-10 00:00:00,68
186668,2013-09-20 00:00:00,59
34106,2015-09-25 00:00:00,77
183365,2016-04-28 00:00:00,74
106286,2011-02-22 00:00:00,66
30696,2009-02-22 00:00:00,78
166585,2013-09-20 00:00:00,53
42773,2014-04-18 00:00:00,63
24852,2014-04-11 00:00:00,70
30832,2016-03-31 00:00:00,71
361307,2016-01-07 00:00:00,67
384374,2016-04-14 00:00:00,74
39306,2012-02-22 00:00:00,79
211821,2015-11-12 00:00:00,73
115495,2013-03-22 00:00:00,67
620136,2016-06-02 00:00:00,60
293074,2016-06-16 00:00:00,71
97334,2013-05-24 00:00:00,63
196484,2016-05-05 00:00:00,75
11801,2015-07-03 00:00:00,63
185925,2016-05-05 00:00:00,74
79274,2016-04-28 00:00:00,69
118433,2016-04-28 00:00:00,67
306721,2013-05-03 00:00:00,63
33636,2014-11-14 00:00:00,75
33022,2011-02-22 00:00:00,65
375783,2015-10-23 00:00:00,65
119542,2016-05-19 00:00:00,72
476945,2015-07-03 00:00:00,66
40636,2015-10-16 00:00:00,90
30968,2016-04-07 00:00:00,79
115519,2016-06-23 00:00:00,74
181205,2016-04-28 00:00:00,71
47041,2016-05-05 00:00:00,79
121854,2012-02-22 00:00:00,67
185591,2015-10-23 00:00:00,75
147729,2016-05-05 00:00:00,83
356378,2015-09-21 00:00:00,68
237602,2015-11-19 00:00:00,69
273458,2015-02-20 00:00:00,60
163616,2016-01-28 00:00:00,74
31097,2015-10-16 00:00:00,87
185300,2015-05-08 00:00:00,58
179071,2015-10-16 00:00:00,60
275992,2015-05-29 00:00:00,63
620578,2016-02-25 00:00:00,59
518628,2016-04-07 00:00:00,63
176831,2016-04-07 00:00:00,72
22832,2011-02-22 00:00:00,68
27568,2016-04-21 00:00:00,69
37335,2016-05-12 00:00:00,72
114333,2016-04-21 00:00:00,71
32118,2016-05-19 00:00:00,78
355347,2016-01-21 00:00:00,67
182892,2016-03-24 00:00:00,74
114789,2015-03-06 00:00:00,58
184645,2016-04-28 00:00:00,69
30253,2014-04-11 00:00:00,67
30404,2010-02-22 00:00:00,68
277466,2016-04-14 00:00:00,69
68937,2016-03-24 00:00:00,67
206801,2016-03-24 00:00:00,60
139895,2016-05-12 00:00:00,64
30973,2015-09-21 00:00:00,78
39069,2015-05-01 00:00:00,66
118530,2016-02-18 00:00:00,63
68802,2016-05-05 00:00:00,65
13334,2016-05-05 00:00:00,65
13515,2016-03-10 00:00:00,62
555650,2016-05-05 00:00:00,57
69485,2016-05-12 00:00:00,66
13518,2016-05-12 00:00:00,80
229737,2016-03-31 00:00:00,64
178732,2016-05-05 00:00:00,73
30275,2016-03-10 00:00:00,62
206694,2016-03-31 00:00:00,73
13449,2016-04-28 00:00:00,70
116872,2016-03-10 00:00:00,58
69259,2015-09-25 00:00:00,67
249059,2016-03-10 00:00:00,58
191132,2016-06-09 00:00:00,69
438787,2014-04-04 00:00:00,51
23788,2015-11-26 00:00:00,67
362694,2016-01-14 00:00:00,78
22959,2016-04-28 00:00:00,66
609711,2016-04-14 00:00:00,53
35628,2016-02-18 00:00:00,70
30357,2014-05-16 00:00:00,69
166630,2015-12-24 00:00:00,69
171995,2014-05-02 00:00:00,68
213714,2015-10-16 00:00:00,71
150201,2016-04-07 00:00:00,78
395114,2015-09-21 00:00:00,63
156937,2016-04-28 00:00:00,64
97699,2015-03-13 00:00:00,66
667970,2016-03-03 00:00:00,57
41463,2015-07-03 00:00:00,73
30841,2016-06-09 00:00:00,76
140951,2014-10-24 00:00:00,65
26628,2012-02-22 00:00:00,63
118822,2016-03-24 00:00:00,68
361714,2016-04-21 00:00:00,71
69594,2015-11-06 00:00:00,66
69346,2016-03-24 00:00:00,62
206844,2016-04-21 00:00:00,62
13383,2016-03-03 00:00:00,62
277905,2014-03-21 00:00:00,56
432411,2013-09-20 00:00:00,59
206829,2016-03-10 00:00:00,66
95533,2015-01-16 00:00:00,62
206668,2015-10-09 00:00:00,57
13473,2014-05-16 00:00:00,62
68796,2016-06-30 00:00:00,66
93261,2015-09-21 00:00:00,60
502648,2016-05-05 00:00:00,62
150239,2016-04-21 00:00:00,66
31257,2011-02-22 00:00:00,78
112935,2016-06-09 00:00:00,72
26612,2013-12-13 00:00:00,68
38295,2010-08-30 00:00:00,64
181574,2013-03-22 00:00:00,65
158962,2014-11-07 00:00:00,68
304356,2015-07-16 00:00:00,64
105610,2016-04-14 00:00:00,67
185389,2016-06-02 00:00:00,71
37259,2014-03-28 00:00:00,75
37945,2010-02-22 00:00:00,63
38419,2016-06-09 00:00:00,70
214899,2016-03-10 00:00:00,69
37254,2016-05-05 00:00:00,71
409816,2015-09-21 00:00:00,66
94318,2016-05-05 00:00:00,72
37048,2016-01-07 00:00:00,68
469701,2016-04-14 00:00:00,73
481722,2015-12-10 00:00:00,68
150041,2016-02-11 00:00:00,79
34305,2016-04-21 00:00:00,77
31614,2014-08-01 00:00:00,73
36076,2013-09-20 00:00:00,69
23813,2013-02-15 00:00:00,66
42710,2012-02-22 00:00:00,69
147600,2016-04-21 00:00:00,70
112477,2016-05-05 00:00:00,72
165608,2013-09-20 00:00:00,64
128148,2014-04-18 00:00:00,67
30530,2016-02-25 00:00:00,74
116885,2015-05-01 00:00:00,63
41100,2016-04-28 00:00:00,69
535603,2016-03-31 00:00:00,71
27331,2014-03-21 00:00:00,69
361013,2015-11-12 00:00:00,63
130738,2016-04-28 00:00:00,66
41117,2012-02-22 00:00:00,71
94328,2013-04-12 00:00:00,67
26282,2014-09-18 00:00:00,62
164151,2012-02-22 00:00:00,64
292771,2016-06-02 00:00:00,67
546034,2016-02-18 00:00:00,61
25515,2015-03-27 00:00:00,67
94043,2016-06-02 00:00:00,81
156664,2016-05-05 00:00:00,71
629579,2016-02-18 00:00:00,68
164678,2015-11-06 00:00:00,67
23314,2013-05-10 00:00:00,63
299358,2016-04-28 00:00:00,71
72735,2016-03-10 00:00:00,77
166179,2015-05-15 00:00:00,66
154856,2016-04-28 00:00:00,66
157376,2015-04-10 00:00:00,64
39349,2013-02-15 00:00:00,72
37622,2015-03-20 00:00:00,70
38492,2011-02-22 00:00:00,75
37984,2011-02-22 00:00:00,66
45316,2016-04-14 00:00:00,73
211917,2014-05-09 00:00:00,64
172899,2016-05-05 00:00:00,78
37488,2012-02-22 00:00:00,63
114762,2016-02-11 00:00:00,68
37474,2016-05-26 00:00:00,72
96651,2016-04-14 00:00:00,68
101983,2015-11-12 00:00:00,73
280920,2016-02-11 00:00:00,72
213490,2014-11-28 00:00:00,64
163236,2013-09-20 00:00:00,62
40973,2014-11-14 00:00:00,69
111975,2015-10-16 00:00:00,76
521318,2016-04-07 00:00:00,53
23686,2013-09-20 00:00:00,71
97319,2016-04-14 00:00:00,71
74827,2014-05-30 00:00:00,65
25581,2009-08-30 00:00:00,67
536457,2015-04-17 00:00:00,60
102614,2015-10-16 00:00:00,66
41754,2015-09-21 00:00:00,65
164135,2014-10-10 00:00:00,61
39658,2016-02-25 00:00:00,74
38701,2016-05-19 00:00:00,79
27492,2014-04-18 00:00:00,73
192574,2016-04-21 00:00:00,64
178800,2016-01-07 00:00:00,69
49866,2016-02-04 00:00:00,74
70513,2016-04-28 00:00:00,69
210276,2016-04-14 00:00:00,78
37970,2016-04-28 00:00:00,64
150735,2016-03-31 00:00:00,72
213912,2014-04-11 00:00:00,64
27299,2016-04-21 00:00:00,90
295200,2014-12-05 00:00:00,63
33756,2016-04-07 00:00:00,67
103882,2015-04-10 00:00:00,66
102777,2015-02-20 00:00:00,62
24536,2016-05-12 00:00:00,72
282723,2016-06-23 00:00:00,73
66895,2010-08-30 00:00:00,55
36343,2011-08-30 00:00:00,63
36186,2016-01-07 00:00:00,75
5192,2010-08-30 00:00:00,72
202669,2016-03-10 00:00:00,59
268282,2016-05-12 00:00:00,80
38471,2011-02-22 00:00:00,68
41887,2015-02-20 00:00:00,64
45205,2013-03-22 00:00:00,68
14521,2014-03-07 00:00:00,73
93985,2016-05-19 00:00:00,78
164316,2016-01-28 00:00:00,70
26300,2012-02-22 00:00:00,73
209556,2011-08-30 00:00:00,66
3204,2015-07-03 00:00:00,73
139671,2016-05-12 00:00:00,75
195305,2015-10-16 00:00:00,80
21450,2016-04-14 00:00:00,69
97236,2015-11-19 00:00:00,70
32836,2012-08-31 00:00:00,59
37841,2010-08-30 00:00:00,61
26656,2013-09-20 00:00:00,66
23148,2016-04-07 00:00:00,74
469277,2014-03-28 00:00:00,56
109786,2014-09-18 00:00:00,61
289118,2015-11-12 00:00:00,57
173382,2016-03-03 00:00:00,75
27607,2014-12-05 00:00:00,63
109087,2015-09-21 00:00:00,67
26119,2015-02-06 00:00:00,70
24381,2015-10-23 00:00:00,71
25812,2012-08-31 00:00:00,61
37332,2011-02-22 00:00:00,64
355357,2016-05-05 00:00:00,75
23727,2015-03-27 00:00:00,66
37879,2016-04-21 00:00:00,73
41166,2015-06-12 00:00:00,74
121642,2016-03-03 00:00:00,69
180284,2016-04-28 00:00:00,64
164494,2016-04-07 00:00:00,64
38347,2010-08-30 00:00:00,63
47418,2016-03-10 00:00:00,73
25793,2010-02-22 00:00:00,56
36054,2013-05-03 00:00:00,70
27364,2016-05-05 00:00:00,65
184554,2016-04-21 00:00:00,82
26494,2016-04-07 00:00:00,64
355356,2016-04-21 00:00:00,71
200743,2016-03-31 00:00:00,65
192842,2016-06-30 00:00:00,71
166932,2016-03-10 00:00:00,71
45464,2016-04-07 00:00:00,66
26953,2012-02-22 00:00:00,64
22831,2016-04-28 00:00:00,65
36554,2016-02-19 00:00:00,74
25779,2015-09-25 00:00:00,60
39892,2013-10-25 00:00:00,68
12099,2010-08-30 00:00:00,62
45466,2013-07-12 00:00:00,66
36057,2016-05-05 00:00:00,68
127945,2016-04-21 00:00:00,75
179115,2016-05-05 00:00:00,68
37317,2015-11-19 00:00:00,75
94685,2016-04-28 00:00:00,78
38618,2014-04-04 00:00:00,60
352395,2013-10-11 00:00:00,60
466357,2016-04-14 00:00:00,72
38502,2013-12-06 00:00:00,67
30987,2015-02-13 00:00:00,76
41242,2009-02-22 00:00:00,69
96532,2016-04-21 00:00:00,66
282278,2016-05-05 00:00:00,68
19434,2016-01-21 00:00:00,71
206508,2016-05-12 00:00:00,78
49847,2016-03-03 00:00:00,74
68436,2015-09-21 00:00:00,73
474736,2016-03-03 00:00:00,72
27301,2009-08-30 00:00:00,82
71352,2015-10-23 00:00:00,71
165624,2016-04-14 00:00:00,72
42353,2008-08-30 00:00:00,63
96481,2015-09-21 00:00:00,75
40976,2012-02-22 00:00:00,68
11836,2010-02-22 00:00:00,66
20325,2016-03-24 00:00:00,71
148955,2016-06-30 00:00:00,73
277693,2012-02-22 00:00:00,66
24624,2010-08-30 00:00:00,71
280350,2016-03-03 00:00:00,77
28467,2016-05-12 00:00:00,83
78908,2016-06-23 00:00:00,75
184618,2011-08-30 00:00:00,64
150809,2016-04-21 00:00:00,66
407970,2015-09-21 00:00:00,57
429871,2015-02-20 00:00:00,57
69227,2014-02-28 00:00:00,61
242306,2015-11-06 00:00:00,65
189190,2016-04-28 00:00:00,68
13486,2014-02-14 00:00:00,62
33807,2014-09-18 00:00:00,61
645704,2016-04-14 00:00:00,60
13405,2014-10-17 00:00:00,64
30272,2012-02-22 00:00:00,62
69043,2015-11-26 00:00:00,64
69229,2016-04-28 00:00:00,70
355101,2014-07-18 00:00:00,52
656342,2016-01-14 00:00:00,53
13423,2016-04-07 00:00:00,72
116756,2014-01-31 00:00:00,60
22545,2012-08-31 00:00:00,73
23675,2015-10-09 00:00:00,74
167412,2014-03-28 00:00:00,69
150077,2009-02-22 00:00:00,66
310659,2016-03-03 00:00:00,56
30713,2015-10-16 00:00:00,70
181984,2015-10-16 00:00:00,77
176298,2016-06-16 00:00:00,63
498033,2016-03-03 00:00:00,75
185798,2016-04-28 00:00:00,70
362113,2016-05-12 00:00:00,75
41958,2012-02-22 00:00:00,68
56992,2016-04-14 00:00:00,68
195782,2016-05-12 00:00:00,71
39447,2016-05-05 00:00:00,74
320183,2016-06-09 00:00:00,56
155273,2016-04-21 00:00:00,67
25628,2016-05-05 00:00:00,71
34021,2010-08-30 00:00:00,72
215723,2015-09-21 00:00:00,71
