id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
13171,30717,30902,24235,358155,30474,42346,21446,248453,157865,75447,325916,39599,358149,465628,18945,66890,73999,38393,317717,230190,106292,488958
13172,39170,178120,32769,73024,41497,39222,74034,540307,364520,265924,195199,41671,39422,25526,39331,25587,30920,177874,181995,319631,175646,196484
13173,169718,34305,161683,276738,,264842,26146,41433,101422,292462,161328,42692,253088,150670,34008,267911,195413,41816,154246,315460,309726,239287
13174,212630,24500,127374,40621,41879,198559,27671,210932,41475,39447,45220,37503,22283,24504,18880,33816,39487,15732,166509,36121,41542,42437
13175,181911,414856,111739,,414854,104778,202650,80126,299374,230825,212767,39302,41640,184770,41865,282731,362212,237606,192842,212645,104434,282723
13176,35644,74009,24793,42691,500502,39376,27663,199833,300683,27657,167634,162885,41655,164029,301023,46297,52243,671159,202341,429988,231176,72707
13177,103218,144999,38458,103266,213704,141699,38433,196169,414245,147951,21613,30717,30902,24235,358155,30474,42346,421786,248453,32569,325916,75447
13178,41671,39331,18823,39422,25587,30920,175646,121044,177874,39540,196484,39599,30983,465628,18945,39562,317717,38393,66890,11685,106292,488958
13179,553849,97789,279820,39440,97502,206695,182606,168727,265725,111794,24549,618878,39555,24970,362195,288613,72518,24507,470868,72656,166648,33782
13180,169718,264842,161683,276738,210111,96398,26146,41433,101422,292462,161328,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,46104
13181,213299,39345,38122,181997,114664,155262,415500,184105,415501,42052,27708,39477,151050,118616,139806,130113,211091,34000,92532,270774,30881,279392
13182,42692,39419,150670,34008,267911,195413,41816,213366,315460,239287,309726,39170,178120,32769,73024,41497,540307,74034,317156,364520,183059,195199
13183,42422,98254,19327,301456,197352,206508,33888,214972,40686,282770,92666,13033,279873,19249,27719,275034,192325,25772,422685,268394,116555,38920
13184,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,212630,41879,127374,260964,25519,198559,27671,182836,41475,210932,39447
13185,39302,415308,184770,41865,282731,362212,612212,41540,212645,282723,30284,35644,447488,42691,24793,500502,39376,668307,40659,27663,167634,27657
13186,30717,358155,24235,32569,155066,248453,21446,111862,157865,213501,75447,181911,30906,111739,300236,364104,202650,161661,213317,414854,187360,212767
13187,37503,22283,24504,26223,33816,57123,15732,39487,39232,24448,212770,103218,144999,38458,103266,213704,141699,38433,196169,47373,18506,21613
13188,618878,39555,26564,362195,288613,72518,24507,470868,72656,166648,108808,181920,182715,38122,263796,415024,33706,415500,184105,415501,42052,181921
13189,39170,178120,32769,73024,215725,540307,74034,317156,364520,183059,195199,553849,97789,279820,39440,97502,251384,41329,206695,168727,111794,42491
13190,39599,30983,40016,18945,39562,317717,38393,66890,11685,30638,488958,42422,130155,19327,301456,98254,49970,214972,206508,92666,163670,282770
13191,162885,301023,30928,164029,364532,52243,110378,30940,429988,280276,231176,169718,34305,161683,276738,210111,41433,30682,114558,292462,101422,161328
13192,39477,151050,42434,139806,130113,211091,34000,92532,270774,30881,208852,41671,39422,25526,309328,25587,175646,121044,177874,181995,50189,39540
13193,13033,179791,19249,27719,268394,192325,25772,422685,476771,38920,282060,42692,39419,174031,315460,244811,362113,41432,213366,267911,309726,239287
13194,169718,264842,161683,276738,210111,96398,30682,41433,292462,101422,161328,37503,22283,24504,26223,33816,166509,57123,15732,39487,41542,24448
13195,42422,130155,19327,197352,98254,33888,214972,206508,92666,163670,282770,39302,41640,212643,41865,282731,192842,237606,362212,212645,30284,282723
13196,41671,39331,18823,39422,25587,27702,175646,181995,177874,32748,39540,162885,301023,30928,41655,46297,52243,30940,42651,429988,280276,231176
13197,553849,97789,279820,287337,30603,251384,182606,206695,168727,111794,30709,176186,30902,24235,358155,155066,244966,421786,111862,157865,325916,166595
13198,181911,414856,111739,,414854,104778,80126,161661,299374,230825,212767,39599,30983,40016,465628,39562,73999,38393,66890,11685,30638,230190
13199,155246,74009,282420,24793,500502,39376,668307,50074,27663,167634,27657,618878,612755,30453,362195,288613,470868,24507,72518,72656,47041,166648
13200,42692,39419,174031,315460,244811,362113,41432,213366,267911,309726,239287,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441
13201,103218,113318,38458,103266,24536,141699,38433,414245,147951,18506,21613,39477,151050,118616,139806,130113,211091,34000,92532,270774,208852,30881
13202,181920,182715,263796,160460,415024,74382,155262,33706,184105,42052,181921,39170,178120,32769,73024,41497,540307,74034,317156,364520,265924,195199
13203,212630,39201,41879,260964,24500,198559,27671,182836,41475,210932,39447,13033,279873,19249,41318,275034,192325,25772,24516,476771,116555,38920
13204,162885,164029,30928,301023,46297,42651,52243,30940,429988,280276,231176,435684,506364,41879,260964,24500,198559,485634,182836,201704,45220,39447
13205,150464,39273,24504,18880,22283,57123,39487,27731,195998,24448,41542,35644,259306,447488,74009,500502,39376,192079,40659,27663,167634,27657
13206,13033,195190,19249,27719,275034,192325,41694,422685,476771,116555,38920,128803,30906,300236,414854,364104,104778,202650,80126,213317,187360,299886
13207,39599,39562,40016,18945,66890,317717,362120,73999,11685,30638,488958,282059,144999,38458,103266,414245,206322,141699,196169,47373,213704,18506
13208,30660,293160,177837,210428,187017,188652,282775,41658,150330,25759,193441,41458,182715,38122,181997,415024,42443,415500,184105,33706,42052,181921
13209,39477,151050,118616,139806,130113,211091,34000,92532,270774,30881,208852,553849,97789,279820,287337,30603,251384,182606,206695,168727,24549,111794
13210,39170,96532,32769,73024,41497,540307,74034,317156,415539,265924,195199,25735,130155,301456,197352,428672,206508,33888,214972,92666,,30991
13211,618878,288613,30453,26564,362195,154239,,72518,72656,108808,166648,169718,264842,161683,276738,210111,114558,30682,41433,96398,292462,161328
13212,176186,30902,24235,41884,30474,210278,21446,248453,32569,325916,75447,299879,39331,18823,309328,238838,319631,121044,30920,177874,50189,39540
13213,42429,41640,184770,41865,282731,41540,237606,362212,212645,282723,30284,42692,150670,174031,34008,244811,195413,41816,154246,267911,309726,239287
13214,212630,41879,40621,39726,39201,575364,198559,210932,29587,35421,45220,553849,97789,30740,39440,184520,238838,251384,41329,40601,30709,42491
13215,35644,447488,74009,282420,500502,668307,335606,199833,27663,154249,40659,213299,39345,39331,181997,114664,415501,399549,33706,156534,195589,181921
13216,27558,30906,111739,306296,414856,230825,161661,448321,202341,282060,39447,103218,144999,38458,113318,387499,38433,37631,24536,414245,184629,38699
13217,37503,42008,24504,26223,33816,39487,57123,166509,36121,42437,109121,42422,150466,49970,301456,428672,214972,33888,41199,163670,92666,282770
13218,162885,41655,30928,301023,258873,52243,30940,429988,38139,101422,671159,30717,30474,30902,41884,32569,421786,244966,248453,155066,75447,213501
13219,41466,39555,24970,362195,288613,72518,24507,127460,72656,47041,166648,39477,169752,118616,128456,293235,211091,108401,434778,270774,,279392
13220,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,39599,30983,128036,465628,43341,73999,317717,66890,25594,488958,41411
13221,32746,34305,161683,276738,71500,96398,30682,41433,245572,30714,292462,39170,96532,32769,73024,41497,27685,74034,317156,415539,265924,41542
13222,42692,39419,150670,34008,267911,213366,41432,195413,24791,39540,309726,41671,660010,18823,46078,163918,30920,175646,610668,181995,196484,
13223,13033,279873,19249,195190,268394,39450,49866,192325,476771,116555,27734,178732,299370,365624,212643,282731,41540,612212,362212,212645,30284,282723
13224,27558,30906,111739,306296,414856,230825,161661,448321,202341,282060,212767,30660,293160,34029,210428,187017,188652,41688,41658,46104,25759,193441
13225,37503,42008,39304,26223,22283,166509,27731,39487,36121,24448,109121,42692,39419,150670,34008,267911,213366,41432,195413,24791,239287,39540
13226,178732,41640,212643,41865,282731,237606,182849,41540,212645,30284,620524,212630,41879,40621,127374,25519,575364,198559,210932,29587,35575,45220
13227,103218,113318,38458,103266,196169,38433,141699,206322,43319,184629,265725,35644,447488,282420,74009,500502,199833,668307,335606,300683,154249,40659
13228,42422,150466,49970,19327,428672,41199,33888,214972,155738,163670,282770,105828,279820,39440,287337,97789,238838,251384,41329,97502,24549,42491
13229,176186,30474,30902,24235,157865,244966,421786,248453,155066,166595,210278,213299,182715,39331,181997,415024,42443,415500,399549,27708,42052,259507
13230,39599,30983,128036,18945,66890,73999,362120,230190,463301,518373,106292,162885,41655,30928,39284,258873,52243,110378,429988,671159,101422,25597
13231,128803,169752,118616,128456,130113,211091,108401,42651,293235,270774,30881,39170,178120,32769,73024,96532,39222,74034,27685,415539,27657,195199
13232,41671,660010,18823,41605,45413,319631,175646,181995,30920,196484,,32746,264842,161683,30682,210111,96398,26146,41433,292462,15403,161015
13233,13033,279873,41318,195190,268394,192325,49866,422685,476771,38920,27734,41466,612755,24970,362195,288613,30598,24507,127460,72656,108808,166648
13234,212630,39201,40621,127374,25519,575364,198559,210932,29587,35575,45220,41671,660010,46078,45413,41605,181995,175646,30920,319631,196484,
13235,35644,447488,282420,74009,500502,300683,668307,335606,167634,154249,40659,13033,195190,279873,19249,476771,268394,49866,192325,128020,116555,38920
13236,213299,39345,39331,181997,114664,156534,415500,33706,27708,181921,42052,178732,299370,212643,41865,282731,362212,612212,41540,212645,282723,30284
13237,162885,41655,30928,39284,242783,52243,30940,429988,38139,231176,101422,41466,612755,24970,362195,288613,24507,127460,154239,30598,108808,47041
13238,105828,97789,287337,39440,184520,41329,251384,24516,238838,42491,40601,39599,30983,128036,18945,66890,38393,73999,230190,463301,518373,106292
13239,42422,150466,19327,49970,428672,41199,33888,214972,163670,30991,282770,103218,113318,38458,103266,43319,141699,206322,196169,147951,38433,21613
13240,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,30717,42645,24235,41884,32569,421786,21446,248453,210278,325916,166595
13241,32746,34305,30682,161683,210111,41433,26146,96398,292462,15403,37950,157284,111739,414854,30906,202341,161661,448321,80126,414856,282060,39447
13242,39170,178120,32769,79262,41497,27685,74034,317156,364520,265924,41542,37503,22283,24504,39304,33816,57123,166509,39487,39232,109121,42437
13243,42692,39419,150670,34008,244811,362113,41432,195413,24791,39540,33640,39477,169752,118616,128456,130113,211091,434778,113239,270774,208852,279392
13244,181911,30906,306296,414854,414856,161661,448321,213317,202341,282060,39447,42692,39419,150670,34008,244811,362113,41432,41816,315460,33640,39540
13245,37503,42008,24504,26223,33816,166509,57123,39487,36121,109121,42437,105828,97789,39440,287337,184520,41329,251384,24516,238838,42491,40601
13246,178732,299370,212643,41865,282731,192842,612212,362212,438456,30284,282723,39170,178120,32769,79262,41497,27685,74034,317156,415539,265924,41542
13247,103218,144999,38458,103266,43319,141699,38433,196169,414245,147951,21613,212630,41879,40621,127374,25519,575364,198559,210932,29587,35421,45220
13248,30717,30902,24235,41884,155066,42346,21446,248453,32569,325916,213501,35644,447488,282420,24793,500502,668307,335606,300683,27663,40659,154249
13249,39599,30983,465628,18945,66890,362120,38393,73999,230190,106292,518373,213299,39345,201617,181997,114664,415501,399549,155262,27708,42052,181921
13250,41466,288613,24970,244963,46374,154239,24507,72518,127460,166648,47041,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441
13251,39477,169752,118616,128456,293235,42651,108401,434778,211091,208852,270774,169718,71500,161683,30682,210111,264842,41433,96398,161015,37950,292462
13252,41671,660010,46078,45413,41605,181995,175646,30920,319631,,196484,42422,150466,49970,301456,428672,41199,33888,214972,163670,30991,282770
13253,13033,279873,19249,27719,268394,192325,41694,128020,476771,38920,27734,162885,41655,30928,301023,258873,52243,30940,429988,101422,26221,38139
13254,212630,41879,39726,127374,25519,575364,198559,27671,29587,35575,45220,181911,30906,306296,414854,448321,161661,414856,41404,202341,282060,39447
13255,35644,447488,24793,74009,500502,40659,300683,668307,199833,27663,154249,39477,169752,118616,139806,211091,293235,130113,42651,34000,270774,30881
13256,213299,39345,39331,181997,415024,415501,155262,399549,27708,42052,181921,41671,660010,46078,163918,45413,610668,195717,181995,32748,196484,
13257,181910,301023,30928,41655,52243,134236,30940,429988,26221,101422,231176,37503,528439,24504,26223,33816,166509,57123,39487,36121,109121,42437
13258,105828,238838,39440,30740,184520,41329,41629,24516,42491,111794,24549,13033,279873,19249,27719,268394,49866,41694,128020,476771,422685,27734
13259,42422,19327,301456,197352,150466,206508,49970,33888,163670,282770,92666,30717,30902,24235,41884,32569,42346,41890,248453,155066,213501,166595
13260,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441,103218,144999,38458,103266,141699,206322,414245,38433,43319,196169,21613
13261,169718,71500,161683,22337,210111,264842,30682,96398,37950,161015,292462,178732,41640,212643,365624,282731,192842,237606,612212,438456,282723,30284
13262,39170,73024,32769,178120,41497,27685,74034,39222,364520,183059,195199,39599,30983,128036,18945,66890,317717,362120,11685,463301,230190,30638
13263,42692,39419,150670,34008,213366,244811,41816,195413,24791,39540,33640,41466,39555,26564,362195,46374,72518,154239,24507,41269,127460,47041
13264,181911,30906,18880,111739,202341,161661,182606,230825,282060,39447,414856,155246,259306,24793,282420,500502,518663,668307,300683,40659,154249,167634
13265,37503,22283,24504,26223,33816,166509,57123,27731,39232,109121,42437,30660,293160,34029,210428,187017,188652,282775,41658,150330,25759,193441
13266,178732,299370,212643,41865,282731,362212,612212,237606,438456,282723,30284,181910,301023,164029,39284,52243,134236,671159,429988,26221,231176,101422
13267,103218,113318,38458,103266,43319,141699,206322,414245,147951,38433,21613,169718,264842,161683,276738,210111,96398,30682,41433,292462,15403,37950
13268,30717,42645,24235,41884,32569,42346,41890,248453,210278,75447,325916,212630,39201,127374,40621,25519,575364,198559,210932,182836,35575,29587
13269,39599,30983,128036,18945,66890,317717,38393,11685,463301,230190,30638,42692,39419,150670,34008,267911,213366,41432,195413,24791,309726,39540
13270,618878,39555,26564,362195,46374,72518,24507,57124,41269,166648,127460,39170,178120,73024,32769,41497,27685,74034,231093,364520,265924,41542
13271,39477,169752,118616,139806,130113,42651,34000,211091,293235,270774,30881,42422,98254,19327,301456,428672,214972,49970,41199,163670,92666,282770
13272,41671,39422,18823,163918,45413,181995,175646,30920,195717,196484,,105828,39440,30740,287337,97789,238838,41329,24516,184520,42491,24549
13273,13033,279873,19249,27719,268394,192325,41694,422685,476771,38920,27734,213299,182715,38122,39331,415024,42443,33706,415500,156534,74382,259507
15416,112107,214397,611831,215369,292769,110214,505059,255221,303926,243430,318809,467024,243489,298933,651112,209418,467513,248123,467027,179208,149211,46059
15417,26586,37215,41165,278838,46056,209413,553477,495222,562849,553479,243937,189958,170441,46079,243501,148487,99323,110135,304668,179218,25551,179179
15418,243482,237534,26465,45485,37188,113189,467494,351875,7604,46085,212170,26589,147601,213167,31296,26455,243439,248151,213682,422128,351999,281110
15419,47532,110184,31731,109647,101042,26813,209373,417818,45860,357230,17855,150236,207642,184821,210185,389845,178765,31045,209372,158581,150201,166575
15420,26002,560852,424879,299572,185554,26539,150119,188557,37139,38865,503629,118848,466861,121642,352392,45496,661897,352404,614453,45879,105919,352968
15421,553476,186880,245315,21765,414232,157101,159465,384446,422121,467022,660145,212512,469804,304455,496563,352366,467479,298448,178753,562267,277460,514806
15422,129241,200743,238529,41162,37889,561849,288349,240790,,215419,230133,206809,278284,113270,110168,467480,26499,178767,45816,352358,160906,192856
15423,156553,485047,62358,26459,240556,45461,293722,215005,484858,147594,179239,209785,574234,228982,187336,37789,360559,489288,186847,188533,562875,444187
15424,156546,26708,243481,45837,292773,145586,112471,171786,298449,412708,143523,150242,566158,157630,159854,40662,278473,538499,541330,432421,660165,155639
15425,26586,37215,207021,278838,46056,467485,26538,495222,553479,496356,243937,118848,466861,121642,352392,661897,462004,614453,352404,105919,510399,352968
15426,156546,26708,243481,45837,292773,171786,10880,145586,412708,112471,252969,112107,214397,363369,110214,292769,439148,611831,255221,303926,,318809
15427,467024,209418,586678,240788,,186923,179208,298933,32593,46059,248154,26589,147601,213167,31296,26455,243439,248151,213682,422128,351999,518346
15428,588337,574234,228982,450708,619297,186847,360559,188533,410653,467521,661884,150236,207642,184821,70812,389845,178765,209372,31045,158581,150201,289441
15429,243482,237534,26465,45485,37188,113189,,351875,7604,281206,198583,149260,278284,113270,279104,467480,26499,178767,45816,352358,160906,277609
15430,189958,486819,179201,180784,110145,661902,110135,304668,150248,46203,25551,47532,110184,109647,31731,101042,279107,26813,417818,45860,20645,17855
15431,150242,566158,157630,112477,159854,541330,538499,278473,660165,591734,155639,212512,469804,304455,496563,352366,178753,467479,298448,514806,266526,309505
15432,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419,156553,46079,277608,485047,212708,212520,484858,293722,30994,359461,143512
15433,26002,680011,424879,109649,299572,150119,438572,26539,37139,110161,26675,37206,186880,245315,21765,414232,562801,209413,422121,157101,512747,467022
15434,26589,147601,213167,31296,518346,243439,248151,213682,422128,351999,42534,156546,26708,243481,45837,292773,171786,112471,145586,412708,12245,252969
15435,156553,212520,46079,212708,277608,30994,186837,293722,215005,179239,484858,26586,37215,207021,278838,46056,26538,243425,586474,467485,496356,102719
15436,212512,469804,304455,496563,178753,298448,209225,514806,562267,277460,266526,243482,237534,26465,447413,37188,113189,,351875,7604,281206,198583
15437,149260,278284,113270,279104,467480,178767,26499,45816,352358,160906,277609,150242,566158,157630,112477,159854,541330,538499,278473,660165,591734,155639
15438,467024,209418,586678,240788,166065,186923,298933,179208,32593,149211,248154,150236,207642,184821,70812,389845,178765,467495,31045,158581,150201,289441
15439,47532,110184,109647,31731,101042,279107,417818,42704,45860,20645,17855,26002,560852,424879,109649,299572,26539,150119,438572,37139,110161,26675
15440,112107,214397,363369,110214,215369,303926,439148,611831,292769,243430,318809,189958,486819,560853,179201,180784,680905,110135,99323,150248,304668,179218
15441,118848,466861,121642,352392,35022,462004,352404,614453,105919,352968,611532,588337,574234,228982,450708,619297,186847,360559,188533,36133,661884,467521
15442,37206,245315,21765,186880,414232,209413,422121,512747,157101,467022,35497,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419
15443,243482,237534,26465,447413,37188,113189,295087,351875,7604,281206,212170,47532,110184,109647,31731,101042,279107,42704,417818,45860,20645,357230
15444,588337,574234,503659,228982,619297,186847,360559,188533,661884,467521,36133,112107,214397,363369,110214,215369,303926,611831,439148,292769,243430,318809
15445,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419,467024,209418,586678,240788,166065,186923,298933,179208,32593,149211,248154
15446,156546,26708,243481,45837,292773,171786,112471,145586,412708,12245,252969,149260,278284,279104,113270,467480,26499,45816,178767,352358,160906,277609
15447,26586,37215,207021,278838,46056,26538,243425,562849,553479,496356,243937,26589,147601,213167,31296,26455,243439,248151,213682,422128,351999,518346
15448,150236,207642,184821,70812,389845,178765,209372,31045,158581,150201,289441,118848,466861,121642,352392,35022,462004,614453,352404,105919,352968,611532
15449,189958,486819,180784,560853,110145,99323,304668,110135,150248,46203,661902,156553,485047,46079,212708,240556,293722,212520,147594,186837,484858,179239
15450,26002,560852,424879,62358,299572,26539,150119,304000,37139,110161,26675,212512,469804,304455,496563,352366,467479,514806,178753,39213,298448,309505
15451,150242,566158,157630,112477,159854,541330,538499,278473,660165,591734,155639,37206,186880,245315,562801,414232,422121,159465,157101,466890,467022,35497
15452,37206,186880,562801,245315,174690,159465,422121,466890,157101,467022,35497,112107,214397,363369,109639,215369,611831,292769,303926,439148,318809,243430
15453,243482,237534,26465,45485,37188,113189,295087,351875,7604,198583,212170,26586,41165,278838,243425,46056,26538,553477,562849,553479,496356,243937
15454,212512,469804,304455,496563,352366,298448,178753,209225,309505,277460,266526,189958,486819,560853,243501,180784,304668,99323,680905,150248,46203,661902
15455,156546,26708,243481,45837,106373,171786,45481,145586,412708,112471,252969,150236,207642,184821,210185,389845,31045,467495,178765,441883,150201,289441
15456,467024,209418,586678,240788,166065,186923,657454,179208,32593,149211,248154,156553,485047,46079,212708,277608,293722,212520,215005,186837,484858,179239
15457,26589,110116,213167,31296,26455,248151,518346,213682,422128,351999,281110,149260,110113,113270,279104,467480,26499,178767,45816,352358,160906,277609
15458,26002,560852,62358,424879,299572,438572,150119,26539,37139,110161,26675,588337,619297,503659,489288,450708,186847,188533,562875,36133,360559,661884
15459,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419,118848,466861,121642,352392,35022,462004,611532,352404,614453,352968,105919
15460,47532,110184,109647,31731,101042,279107,42704,417818,45860,20645,643232,150242,566158,157630,112477,159854,538499,278473,174364,660165,591734,155639
15461,189958,690290,560853,180784,148487,99323,110135,304668,179218,46203,25551,467024,209418,586678,240788,166065,657454,298933,179208,32593,467488,248154
15462,112107,363369,110214,466854,243465,505059,439148,292769,303926,243430,318809,243482,237534,163227,45485,37188,7604,26465,351875,432389,295087,212170
15463,149260,278284,113270,279104,467480,178767,26499,45816,277609,352358,160906,26002,560852,424879,62358,299572,438572,150119,26539,37139,110161,26675
15464,588337,619297,228982,503659,450708,186847,489288,360559,661884,467521,36133,156546,26708,243481,45837,106373,171786,112471,145586,412708,45481,252969
15465,150242,566158,112477,26458,159854,174364,541330,278473,207243,591734,155639,141126,410015,41162,238529,466832,561849,179115,240790,230133,288349,215419
15466,26586,37215,41165,207021,46056,26538,278838,562849,553479,496356,243937,212512,469804,304455,496563,352366,612836,298448,178753,266526,277460,309505
15467,156553,485047,46079,212520,277608,30994,293722,215005,186837,484858,179239,47532,110184,109647,31731,101042,279107,42704,417818,45860,20645,17855
15468,118848,466861,121642,352392,35022,614453,462004,352404,105919,352968,611532,26589,147601,213167,31296,26455,213682,248151,243439,360560,351999,518346
15469,150236,207642,184821,70812,389845,178765,467495,31045,441883,150201,289441,37206,186880,245315,562801,174690,159465,512747,422121,157101,35497,467022
15470,37206,186880,209413,21765,174690,422121,157101,466890,172346,467022,35497,47532,110184,109647,212370,101042,279107,42704,417818,17855,20645,209373
15471,149260,278284,113270,279104,467480,178767,26499,45816,352358,277609,160906,209785,619297,228982,503659,450708,186847,489288,360559,371538,467521,661884
15472,467024,209418,586678,240788,166065,657454,248123,179208,32593,467488,248154,118848,121642,37195,352392,466861,462004,352404,611532,614453,352968,105919
15473,150242,566158,112477,26458,159854,174364,278473,541330,207243,591734,155639,150236,207642,184821,70812,389845,178765,467495,31045,441883,150201,289441
15474,212512,469804,304455,164246,352366,612836,178753,298448,266526,277460,309505,112107,243465,363369,110214,466854,439148,611831,292769,303926,243430,318809
15475,156546,26708,243481,45837,106373,101586,112471,145586,412708,45481,252969,161014,486819,99323,110145,148487,680905,110135,304668,150248,25551,661902
15476,26002,560852,424879,62358,299572,26539,438572,150119,37139,110161,26675,26589,147601,213167,31296,26455,243439,248151,213682,360560,351999,518346
15477,109650,410015,41162,238529,466832,561849,230133,240790,215419,288349,466834,26586,41165,278838,207021,37215,586474,26538,243425,562849,243937,102719
15478,243482,237534,26465,45485,37188,351875,45502,295087,7604,212170,198583,156553,485047,46079,212520,277608,30994,186837,293722,215005,179239,484858
15479,112107,243465,110214,363369,466854,439148,611831,292769,303926,,318809,149260,278284,279104,113270,467480,178767,26499,45816,352358,277609,160906
15480,209785,450708,228982,503659,619297,186847,360559,489288,371538,467521,211020,467024,209418,586678,240788,166065,657454,298933,179208,32593,149211,248154
15481,189958,180784,560853,110145,148487,680905,99323,661902,179218,25551,179179,109650,410015,41162,238529,466832,561849,230133,240790,466834,288349,215419
15482,150236,207642,184821,70812,389845,178765,467495,31045,441883,150201,289441,243482,237534,26465,45485,37188,45502,113189,351875,7604,281206,212170
15483,47532,110184,109647,212370,101042,279107,42704,417818,45860,357230,17855,156546,26708,243481,45837,106373,145586,112471,171786,412708,45481,252969
15484,118848,466861,352392,37195,45496,462004,614453,352404,192712,105919,352968,212512,469804,304455,496563,467479,178753,298448,209225,562267,277460,309505
15485,26586,41165,207021,278838,37215,586474,26538,243425,562849,243937,102719,37206,186880,245315,21765,660136,209413,422121,159465,466890,467022,35497
15486,156553,485047,46079,212708,240556,212520,293722,30994,484858,179239,147594,26002,560852,424879,109649,299572,26539,188557,304000,37139,110161,26675
15487,26589,147601,213167,158278,26455,243439,248151,213682,360560,351999,518346,150242,566158,112477,26458,159854,541330,278473,174364,660165,591734,155639
15488,150242,566158,112477,26458,159854,174364,278473,541330,660165,591734,432421,588337,450708,503659,228982,37789,489288,186847,188533,360559,371538,211020
15489,156546,26708,101586,243481,106373,145586,112471,171786,298449,45481,252969,243482,38322,26465,45485,37188,113189,45502,351875,7604,281206,212170
15490,26589,147601,518535,158278,26455,243439,248151,213682,360560,253121,281110,156553,485047,46079,212708,240556,614574,293722,215005,484858,147594,179239
15491,150236,207642,210185,70812,389845,178765,31045,467495,441883,150201,289441,26586,41165,207021,243425,37215,586474,26538,680032,562849,102719,243937
15492,37206,186880,30602,245315,174690,422121,562801,209413,512747,467022,35497,118848,37195,121642,352392,45496,614453,462004,611532,352404,105919,352968
15493,149260,278284,279104,467480,113270,312791,178767,45816,352358,160906,277609,189958,180784,560853,110145,148487,680905,99323,661902,179218,25551,179179
15494,112107,243465,363369,466854,215369,439148,611831,292769,303926,243430,318809,47532,31731,212370,109647,101042,42704,26813,417818,279107,45860,17855
15495,109650,410015,41162,238529,466832,200743,561849,240790,230133,288349,215419,26002,560852,424879,109649,185554,26539,150119,304000,37139,110161,26675
15496,212512,469804,304455,496563,352366,467479,298448,178753,562267,277460,266526,467024,586678,298933,240788,166065,248123,657454,32593,351939,467513,467488
15497,209785,574234,228982,489288,37789,186847,188533,360559,36133,467521,211020,26589,147601,213167,31296,26455,243439,248151,213682,281110,351999,518346
15498,189958,180784,158841,110145,148487,99323,680905,661902,179218,25551,304668,150242,566158,112477,26458,71557,541330,278473,174364,660165,591734,432421
15499,352365,41165,278838,243425,37215,586474,26538,553477,562849,243937,102719,112107,214397,110214,363369,215369,439148,505059,292769,520659,243430,318809
15500,243482,237534,109639,37188,45485,183184,113189,351875,7604,212170,106474,553476,186880,562801,30602,414232,209413,157101,422121,466890,467022,512747
15501,467024,209418,298933,240788,,351939,179208,248123,32593,248154,467488,149260,278284,26476,113270,45816,26499,178767,37173,352358,192856,160906
15502,47532,31731,109647,212370,350986,279107,42704,417818,45860,20645,17855,212512,469804,304455,496563,352366,467479,612836,178753,266526,277460,309505
15503,26002,560852,424879,299572,185554,304000,438572,150119,37139,110161,26675,150236,207642,184821,70812,389845,178765,31045,467495,441883,150201,289441
15504,156553,485047,46079,30994,602836,179239,212520,293722,484858,440330,147594,118848,121642,37195,352392,45496,462004,614453,192712,352404,352968,611532
15505,35442,410015,200743,238529,466832,240790,230133,561849,466834,288349,215419,156546,101586,243481,45837,26708,171786,112471,145586,412708,45481,252969
15506,156553,485047,46079,26459,240556,212520,179239,293722,484858,440330,147594,35442,410015,133201,238529,466832,561849,230133,240790,200743,288349,215419
15507,26589,147601,213167,31296,26455,243439,248151,213682,243473,351999,281110,467024,586678,298933,240788,,351939,248123,179208,32593,248154,467488
15508,212512,469804,304455,496563,352366,467479,612836,178753,562267,277460,309505,150242,566158,112477,26458,71557,174364,278473,541330,660165,591734,432421
15509,149260,110113,113270,26476,278284,26499,37173,45816,278848,160906,352358,243482,183184,109639,45485,37188,2973,269806,7604,295087,106474,510399
15510,112107,214397,243465,466854,215369,520659,505059,292769,318809,,243430,156546,101586,243481,45837,292773,171786,112471,10880,172346,45481,252969
15511,553476,186880,30602,145586,414232,422121,157101,209413,466890,467022,512747,26002,560852,424879,299572,185554,304000,26539,438572,37139,110161,26675
15512,118848,121642,37195,352392,45496,462004,614453,352404,593116,352968,611532,352365,41165,278838,243425,37215,586474,26538,553477,562849,102719,243937
15513,150236,389845,184821,210185,70812,178765,467495,31045,158581,150201,289441,209785,574234,489288,228982,37789,186847,360559,188533,36133,467521,211020
